VANID,External ID,External ID Type 
100595016,http://www.twitter.com/frankstallone,Twitter Handle
100595328,http://www.twitter.com/salesletterspec,Twitter Handle
100595341,http://www.twitter.com/avlhostel,Twitter Handle
100595343,http://www.twitter.com/danielrchin,Twitter Handle
100595365,http://www.twitter.com/jsonin,Twitter Handle
100595366,http://www.twitter.com/creativeoutlaw,Twitter Handle
100595371,http://www.twitter.com/capecodjewel,Twitter Handle
100595382,http://www.twitter.com/donsct,Twitter Handle
100595427,http://www.twitter.com/superbwu,Twitter Handle
100595455,http://www.twitter.com/xantarcube,Twitter Handle
100595540,http://www.twitter.com/djbanananizer,Twitter Handle
100595625,http://www.twitter.com/saw_waa,Twitter Handle
100595626,http://www.twitter.com/senencito,Twitter Handle
100595875,http://www.twitter.com/marcadler,Twitter Handle
100595876,http://www.twitter.com/danimal99,Twitter Handle
100595925,http://www.twitter.com/rangafangs,Twitter Handle
100595959,http://www.twitter.com/ckib16,Twitter Handle
100595960,http://www.twitter.com/alexakim1,Twitter Handle
100595976,http://www.twitter.com/nanek,Twitter Handle
100596010,http://www.twitter.com/bryanmf,Twitter Handle
100596035,http://www.twitter.com/mikekgibson,Twitter Handle
100596051,http://www.twitter.com/adamsb6,Twitter Handle
100596081,http://www.twitter.com/createtoconnect,Twitter Handle
100596087,http://www.twitter.com/zaskoda,Twitter Handle
100596096,http://www.twitter.com/rhettford,Twitter Handle
100596098,http://www.twitter.com/pfsimo,Twitter Handle
100596106,http://www.twitter.com/mrcameronklein,Twitter Handle
100596292,http://www.twitter.com/john_voorhees,Twitter Handle
100596330,http://www.twitter.com/tomgagne,Twitter Handle
100596335,http://www.twitter.com/marypark,Twitter Handle
100596341,http://www.twitter.com/finchrobot,Twitter Handle
100596382,http://www.twitter.com/help4engineers,Twitter Handle
100596393,http://www.twitter.com/eveharrison2810,Twitter Handle
100596428,http://www.twitter.com/davidguilbault,Twitter Handle
100596452,http://www.twitter.com/snf,Twitter Handle
100596460,http://www.twitter.com/cgrinaldi,Twitter Handle
100596509,http://www.twitter.com/sridvenk,Twitter Handle
100596514,http://www.twitter.com/jakefilloramo,Twitter Handle
100596517,http://www.twitter.com/beingmerry,Twitter Handle
100596560,http://www.twitter.com/barrelny,Twitter Handle
100596564,http://www.twitter.com/malcolm_alex,Twitter Handle
100596722,http://www.twitter.com/huttonrj,Twitter Handle
100596727,http://www.twitter.com/ibrahimelshamy,Twitter Handle
100596746,http://www.twitter.com/avoidiam,Twitter Handle
100596910,http://www.twitter.com/tuhinroy,Twitter Handle
100596911,http://www.twitter.com/jesse_miller,Twitter Handle
100596912,http://www.twitter.com/tyedinsky,Twitter Handle
100596938,http://www.twitter.com/ttresselt,Twitter Handle
100596965,http://www.twitter.com/kevinmbrooks,Twitter Handle
100596978,http://www.twitter.com/dennisconsorte,Twitter Handle
100597071,http://www.twitter.com/dr_bryantbest,Twitter Handle
100597170,http://www.twitter.com/chisuche,Twitter Handle
100597216,http://www.twitter.com/ivan_bezdomny,Twitter Handle
100597226,http://www.twitter.com/scottlthompson,Twitter Handle
100597256,http://www.twitter.com/petergerdes,Twitter Handle
100597352,http://www.twitter.com/tomharari,Twitter Handle
100597414,http://www.twitter.com/regulatorxl,Twitter Handle
100597438,http://www.twitter.com/willzzz88,Twitter Handle
100597489,http://www.twitter.com/seattlebeercom,Twitter Handle
100597499,http://www.twitter.com/kevinsuh34,Twitter Handle
100597600,http://www.twitter.com/rvaillancourt,Twitter Handle
100597605,http://www.twitter.com/paultao,Twitter Handle
100597626,http://www.twitter.com/estevancarlos,Twitter Handle
100597692,http://www.twitter.com/whodamangus,Twitter Handle
100597740,http://www.twitter.com/waynehedd1,Twitter Handle
100597780,http://www.twitter.com/lukebelbina,Twitter Handle
100597806,http://www.twitter.com/jasminrohman,Twitter Handle
100597938,http://www.twitter.com/lavarlobdell,Twitter Handle
100597953,http://www.twitter.com/muruganpandian,Twitter Handle
100598028,http://www.twitter.com/aimzuck,Twitter Handle
100598073,http://www.twitter.com/stallarida,Twitter Handle
100598146,http://www.twitter.com/youceleb,Twitter Handle
100598207,http://www.twitter.com/nbarbettini,Twitter Handle
100598232,http://www.twitter.com/davethekim,Twitter Handle
100598254,http://www.twitter.com/benmillerphoto,Twitter Handle
100598276,http://www.twitter.com/francineee,Twitter Handle
100598298,http://www.twitter.com/david3pabon,Twitter Handle
100598352,http://www.twitter.com/sethwklein,Twitter Handle
100598362,http://www.twitter.com/neoscavenger,Twitter Handle
100598382,http://www.twitter.com/averys_arduino,Twitter Handle
100598449,http://www.twitter.com/ironpond,Twitter Handle
100598493,http://www.twitter.com/collaborocho,Twitter Handle
100598499,http://www.twitter.com/areteross,Twitter Handle
100598560,http://www.twitter.com/withdavidli,Twitter Handle
100598599,http://www.twitter.com/acynicbyname,Twitter Handle
100598621,http://www.twitter.com/arjun,Twitter Handle
100598632,http://www.twitter.com/thejeffgarra,Twitter Handle
100598634,http://www.twitter.com/coopernurse,Twitter Handle
100598660,http://www.twitter.com/chikodi,Twitter Handle
100598661,http://www.twitter.com/teatwigs,Twitter Handle
100598695,http://www.twitter.com/andersonpg,Twitter Handle
100598725,http://www.twitter.com/profgillis,Twitter Handle
100598726,http://www.twitter.com/hrldcpr,Twitter Handle
100598872,http://www.twitter.com/arilitan,Twitter Handle
100598950,http://www.twitter.com/huahaiy,Twitter Handle
100598980,http://www.twitter.com/hwork,Twitter Handle
100598982,http://www.twitter.com/haughton_md,Twitter Handle
100599013,http://www.twitter.com/remineralize,Twitter Handle
100599028,http://www.twitter.com/stoodder,Twitter Handle
100599035,http://www.twitter.com/ben_davidow,Twitter Handle
100599044,http://www.twitter.com/lesv,Twitter Handle
100599075,http://www.twitter.com/itspaulino1,Twitter Handle
100599153,http://www.twitter.com/coreywick,Twitter Handle
100599174,http://www.twitter.com/floatingmonkey,Twitter Handle
100599193,http://www.twitter.com/organiclife,Twitter Handle
100599285,http://www.twitter.com/whitespace,Twitter Handle
100599322,http://www.twitter.com/valuepet,Twitter Handle
100599526,http://www.twitter.com/trentdyrsmid,Twitter Handle
100599552,http://www.twitter.com/lindseymysse,Twitter Handle
100599554,http://www.twitter.com/lahackernews,Twitter Handle
100599740,http://www.twitter.com/thewarmupdc,Twitter Handle
100599764,http://www.twitter.com/irfsab,Twitter Handle
100599803,http://www.twitter.com/jschaps,Twitter Handle
100599867,http://www.twitter.com/brettdaley,Twitter Handle
100599998,http://www.twitter.com/wlkh,Twitter Handle
100600149,http://www.twitter.com/josephpwagner,Twitter Handle
100600184,http://www.twitter.com/landon_hulet,Twitter Handle
100600221,http://www.twitter.com/biancafrogner,Twitter Handle
100600268,http://www.twitter.com/benleggiero,Twitter Handle
100600299,http://www.twitter.com/safer_jared,Twitter Handle
100600328,http://www.twitter.com/jessboldt,Twitter Handle
100600330,http://www.twitter.com/ave80dave,Twitter Handle
100600403,http://www.twitter.com/camnorgate,Twitter Handle
100600435,http://www.twitter.com/patrickcremin,Twitter Handle
100600450,http://www.twitter.com/hellosami,Twitter Handle
100600579,http://www.twitter.com/mayenzer,Twitter Handle
100600617,http://www.twitter.com/wearesubrosa,Twitter Handle
100600664,http://www.twitter.com/nchaimov,Twitter Handle
100600966,http://www.twitter.com/simonedice3,Twitter Handle
100601010,http://www.twitter.com/davidnetting,Twitter Handle
100601013,http://www.twitter.com/lukekingma,Twitter Handle
100601031,http://www.twitter.com/emmanuelcanaan,Twitter Handle
100601044,http://www.twitter.com/needlvrm,Twitter Handle
100601063,http://www.twitter.com/holmesworcester,Twitter Handle
100601077,http://www.twitter.com/latture,Twitter Handle
100601101,http://www.twitter.com/largemandancing,Twitter Handle
100601110,http://www.twitter.com/cbtadvisors,Twitter Handle
100601264,http://www.twitter.com/akung99,Twitter Handle
100601290,http://www.twitter.com/rvbuttwick,Twitter Handle
100601315,http://www.twitter.com/ninerfan614,Twitter Handle
100601350,http://www.twitter.com/kylezinter,Twitter Handle
100601622,http://www.twitter.com/bkunkel3,Twitter Handle
100601623,http://www.twitter.com/bartlettcharles,Twitter Handle
100601626,http://www.twitter.com/ahearncompany,Twitter Handle
100601708,http://www.twitter.com/pondage,Twitter Handle
100601713,http://www.twitter.com/drewpark96,Twitter Handle
100601792,http://www.twitter.com/devchugh,Twitter Handle
100601918,http://www.twitter.com/davidchipman,Twitter Handle
100601977,http://www.twitter.com/frgmnt,Twitter Handle
100601992,http://www.twitter.com/jracupuncture,Twitter Handle
100602001,http://www.twitter.com/thejasonscruff,Twitter Handle
100602012,http://www.twitter.com/harrisongreania,Twitter Handle
100602036,http://www.twitter.com/heliummagazine,Twitter Handle
100602059,http://www.twitter.com/ideaprovince,Twitter Handle
100602076,http://www.twitter.com/kipgasparick,Twitter Handle
100602132,http://www.twitter.com/instamotor,Twitter Handle
100602141,http://www.twitter.com/jayallenhill,Twitter Handle
100602271,http://www.twitter.com/karlnieb,Twitter Handle
100602288,http://www.twitter.com/aaronykng,Twitter Handle
100602311,http://www.twitter.com/jeffminich,Twitter Handle
100602317,http://www.twitter.com/adotwu,Twitter Handle
100602324,http://www.twitter.com/alanbleiweiss,Twitter Handle
100602326,http://www.twitter.com/plc,Twitter Handle
100602337,http://www.twitter.com/othercriteria,Twitter Handle
100602342,http://www.twitter.com/maddiewirthman,Twitter Handle
100602344,http://www.twitter.com/kimanisa,Twitter Handle
100602352,http://www.twitter.com/bilnguyen,Twitter Handle
100602354,http://www.twitter.com/shhashhank,Twitter Handle
100602361,http://www.twitter.com/wenchedngchai,Twitter Handle
100602384,http://www.twitter.com/dugsong,Twitter Handle
100602386,http://www.twitter.com/rmehlinger,Twitter Handle
100602390,http://www.twitter.com/rdhanaraj,Twitter Handle
100602394,http://www.twitter.com/dr_gorgeous,Twitter Handle
100602449,http://www.twitter.com/andrewshidel,Twitter Handle
100602454,http://www.twitter.com/joeyespo,Twitter Handle
100602462,http://www.twitter.com/difiore24,Twitter Handle
100602503,http://www.twitter.com/wcallow,Twitter Handle
100602513,http://www.twitter.com/seanmcguckian,Twitter Handle
100602523,http://www.twitter.com/vanceyle,Twitter Handle
100602537,http://www.twitter.com/puertoricanshan,Twitter Handle
100602545,http://www.twitter.com/sampotasz,Twitter Handle
100602566,http://www.twitter.com/supertsai,Twitter Handle
100602605,http://www.twitter.com/vernonw,Twitter Handle
100602665,http://www.twitter.com/bluenowhere77,Twitter Handle
100602671,http://www.twitter.com/nwkwan,Twitter Handle
100602673,http://www.twitter.com/annaraven,Twitter Handle
100602704,http://www.twitter.com/atambo,Twitter Handle
100602814,http://www.twitter.com/akiosatoh,Twitter Handle
100602895,http://www.twitter.com/shibley,Twitter Handle
100602938,http://www.twitter.com/brianbordainick,Twitter Handle
100602984,http://www.twitter.com/yero_keelo,Twitter Handle
100603010,http://www.twitter.com/dustintownsend,Twitter Handle
100603146,http://www.twitter.com/exploding_blood,Twitter Handle
100603150,http://www.twitter.com/themindoverall,Twitter Handle
100603191,http://www.twitter.com/cluxmoore,Twitter Handle
100603273,http://www.twitter.com/vi5in,Twitter Handle
100603334,http://www.twitter.com/blipus,Twitter Handle
100603415,http://www.twitter.com/danielapapi,Twitter Handle
100603455,http://www.twitter.com/spakhm,Twitter Handle
100603543,http://www.twitter.com/javaree,Twitter Handle
100603547,http://www.twitter.com/maxkwallace,Twitter Handle
100603663,http://www.twitter.com/swag_serf,Twitter Handle
100603720,http://www.twitter.com/rogueraptor,Twitter Handle
100603756,http://www.twitter.com/yacoder,Twitter Handle
100603782,http://www.twitter.com/allenjs,Twitter Handle
100603848,http://www.twitter.com/oznobz,Twitter Handle
100603856,http://www.twitter.com/tsunderji,Twitter Handle
100603875,http://www.twitter.com/rynodactyl,Twitter Handle
100603878,http://www.twitter.com/ganin60seconds,Twitter Handle
100603895,http://www.twitter.com/bostonmexico,Twitter Handle
100603961,http://www.twitter.com/atticusmonsaing,Twitter Handle
100603964,http://www.twitter.com/williszhang,Twitter Handle
100604007,http://www.twitter.com/bruceyang,Twitter Handle
100604154,http://www.twitter.com/rickschell,Twitter Handle
100604199,http://www.twitter.com/cornfield99,Twitter Handle
100604210,http://www.twitter.com/akamajestic,Twitter Handle
100604214,http://www.twitter.com/sbutensky,Twitter Handle
100604394,http://www.twitter.com/boardballnews,Twitter Handle
100604395,http://www.twitter.com/jomcdermot,Twitter Handle
100604396,http://www.twitter.com/kumuhl,Twitter Handle
100604419,http://www.twitter.com/robodude2k,Twitter Handle
100604427,http://www.twitter.com/mikeshanas,Twitter Handle
100604439,http://www.twitter.com/yourwongnonly,Twitter Handle
100604512,http://www.twitter.com/andrewonmud,Twitter Handle
100604513,http://www.twitter.com/markraymond,Twitter Handle
100604681,http://www.twitter.com/coryyou,Twitter Handle
100604812,http://www.twitter.com/chriscrosby,Twitter Handle
100604960,http://www.twitter.com/mustafab,Twitter Handle
100604965,http://www.twitter.com/vatraghavan,Twitter Handle
100604970,http://www.twitter.com/reneahenry,Twitter Handle
100604995,http://www.twitter.com/alexkiziah,Twitter Handle
100605051,http://www.twitter.com/denverzach,Twitter Handle
100605065,http://www.twitter.com/larryrichardsny,Twitter Handle
100605078,http://www.twitter.com/shaneogun,Twitter Handle
100605240,http://www.twitter.com/rbright,Twitter Handle
100605327,http://www.twitter.com/alexandrathegr8,Twitter Handle
100605361,http://www.twitter.com/junaydmahmood,Twitter Handle
100605433,http://www.twitter.com/kerestesy,Twitter Handle
100605458,http://www.twitter.com/mrnambui,Twitter Handle
100605484,http://www.twitter.com/ekseebacher,Twitter Handle
100605594,http://www.twitter.com/blazerfriday,Twitter Handle
100605598,http://www.twitter.com/otisfunkmeyer,Twitter Handle
100605617,http://www.twitter.com/flow_metrics,Twitter Handle
100605936,http://www.twitter.com/jon_moyer,Twitter Handle
100605964,http://www.twitter.com/alanbiedge,Twitter Handle
100605987,http://www.twitter.com/parkjamesh,Twitter Handle
100605995,http://www.twitter.com/theluckiesttv,Twitter Handle
100606047,http://www.twitter.com/smalter,Twitter Handle
100606092,http://www.twitter.com/thuylehs158,Twitter Handle
100606098,http://www.twitter.com/licensedlunacy,Twitter Handle
100606344,http://www.twitter.com/jiantam,Twitter Handle
100606363,http://www.twitter.com/sampathpanini,Twitter Handle
100606367,http://www.twitter.com/thetonylife,Twitter Handle
100606437,http://www.twitter.com/matix47,Twitter Handle
100606451,http://www.twitter.com/mike_greenfield,Twitter Handle
100606456,http://www.twitter.com/losthawkgsw,Twitter Handle
100606545,http://www.twitter.com/boycepierre,Twitter Handle
100606557,http://www.twitter.com/drewem,Twitter Handle
100606573,http://www.twitter.com/borjajoe,Twitter Handle
100606641,http://www.twitter.com/jxie215,Twitter Handle
100606642,http://www.twitter.com/wan23,Twitter Handle
100606672,http://www.twitter.com/benboissevain,Twitter Handle
100606878,http://www.twitter.com/mykowu,Twitter Handle
100606903,http://www.twitter.com/m_walthius,Twitter Handle
100607184,http://www.twitter.com/stevensong7re,Twitter Handle
100607256,http://www.twitter.com/chaz,Twitter Handle
100607263,http://www.twitter.com/anjonr,Twitter Handle
100607266,http://www.twitter.com/novalisdmt,Twitter Handle
100607267,http://www.twitter.com/cgbeaman,Twitter Handle
100607268,http://www.twitter.com/nutoxman,Twitter Handle
100607270,http://www.twitter.com/samtay,Twitter Handle
100607277,http://www.twitter.com/justincambria,Twitter Handle
100607378,http://www.twitter.com/jordanhosmer,Twitter Handle
100607415,http://www.twitter.com/nicholas_mm,Twitter Handle
100607448,http://www.twitter.com/zeevklein,Twitter Handle
100607460,http://www.twitter.com/jlombard207,Twitter Handle
100607470,http://www.twitter.com/emrebuyukozkan,Twitter Handle
100607611,http://www.twitter.com/jctec,Twitter Handle
100607678,http://www.twitter.com/therakker,Twitter Handle
100607712,http://www.twitter.com/sprynmr,Twitter Handle
100607798,http://www.twitter.com/iamrasa,Twitter Handle
100607799,http://www.twitter.com/mattverzola,Twitter Handle
100607946,http://www.twitter.com/roxannedarling,Twitter Handle
100607967,http://www.twitter.com/franklinsrow,Twitter Handle
100608098,http://www.twitter.com/adamminter0100,Twitter Handle
100608104,http://www.twitter.com/lruettimann,Twitter Handle
100608178,http://www.twitter.com/eztakes,Twitter Handle
100608200,http://www.twitter.com/chenkailiu,Twitter Handle
100608337,http://www.twitter.com/keithmukai,Twitter Handle
100608441,http://www.twitter.com/oleeacosta,Twitter Handle
100608494,http://www.twitter.com/littlehaitigdn,Twitter Handle
100608547,http://www.twitter.com/cpsmithv,Twitter Handle
100608655,http://www.twitter.com/deapthoughts,Twitter Handle
100608665,http://www.twitter.com/kvnsmth,Twitter Handle
100608704,http://www.twitter.com/kacyf,Twitter Handle
100608762,http://www.twitter.com/mark_vieira,Twitter Handle
100608827,http://www.twitter.com/jeffrey_meese,Twitter Handle
100608871,http://www.twitter.com/pwang,Twitter Handle
100608957,http://www.twitter.com/eyenwang,Twitter Handle
100609007,http://www.twitter.com/sarah_guido,Twitter Handle
100609075,http://www.twitter.com/johnnyriss,Twitter Handle
100609194,http://www.twitter.com/joedinardo,Twitter Handle
100609238,http://www.twitter.com/garethkhaleel,Twitter Handle
100609239,http://www.twitter.com/frankbiztalk,Twitter Handle
100609258,http://www.twitter.com/vadimg,Twitter Handle
100609331,http://www.twitter.com/derekpangallo,Twitter Handle
100609335,http://www.twitter.com/bradenwhited,Twitter Handle
100609344,http://www.twitter.com/kshuflin,Twitter Handle
100609395,http://www.twitter.com/gilesrafol,Twitter Handle
100609470,http://www.twitter.com/luckadletz,Twitter Handle
100609504,http://www.twitter.com/iamrandyz,Twitter Handle
100609526,http://www.twitter.com/turgidflux,Twitter Handle
100609559,http://www.twitter.com/johndangrstorey,Twitter Handle
100609722,http://www.twitter.com/je_suis_daniel,Twitter Handle
100609731,http://www.twitter.com/zachsergeant,Twitter Handle
100609739,http://www.twitter.com/_whalefish,Twitter Handle
100609797,http://www.twitter.com/vardi,Twitter Handle
100609941,http://www.twitter.com/jsunare,Twitter Handle
100609961,http://www.twitter.com/ronaldpbarba,Twitter Handle
100610073,http://www.twitter.com/troyshu,Twitter Handle
100610108,http://www.twitter.com/alfonsobonin,Twitter Handle
100610121,http://www.twitter.com/dhavid1x,Twitter Handle
100610200,http://www.twitter.com/super0wan,Twitter Handle
100610217,http://www.twitter.com/loveifmarketing,Twitter Handle
100610265,http://www.twitter.com/jbwa,Twitter Handle
100610304,http://www.twitter.com/expoful,Twitter Handle
100610338,http://www.twitter.com/elannert,Twitter Handle
100610340,http://www.twitter.com/talkingkells,Twitter Handle
100610566,http://www.twitter.com/itskoopa,Twitter Handle
100610749,http://www.twitter.com/authke474,Twitter Handle
100610813,http://www.twitter.com/nonieatvp,Twitter Handle
101894097,http://www.twitter.com/aidanthomas18,Twitter Handle
102012532,http://www.twitter.com/jwdanner,Twitter Handle
102013860,http://www.twitter.com/noclueyet,Twitter Handle
102016228,http://www.twitter.com/mattfitting,Twitter Handle
102016325,http://www.twitter.com/robfarrow,Twitter Handle
102016346,http://www.twitter.com/djembe,Twitter Handle
102016352,http://www.twitter.com/mettalove,Twitter Handle
102016369,http://www.twitter.com/jdeboisblanc,Twitter Handle
102016405,http://www.twitter.com/matthew_steffen,Twitter Handle
102016416,http://www.twitter.com/nancybearg,Twitter Handle
102016430,http://www.twitter.com/normawat,Twitter Handle
102016477,http://www.twitter.com/williamtspence,Twitter Handle
102016542,http://www.twitter.com/pharkle,Twitter Handle
102016556,http://www.twitter.com/billwadhams,Twitter Handle
102016648,http://www.twitter.com/nmcyoung,Twitter Handle
102016651,http://www.twitter.com/nweitzer7,Twitter Handle
102016655,http://www.twitter.com/lddebatevideos,Twitter Handle
102016686,http://www.twitter.com/rachboyman,Twitter Handle
102016740,http://www.twitter.com/lnorvig,Twitter Handle
102016755,http://www.twitter.com/sassycitygirl_,Twitter Handle
102016758,http://www.twitter.com/evaszymanski,Twitter Handle
102016778,http://www.twitter.com/triblogcarol,Twitter Handle
102016798,http://www.twitter.com/grouponstevepdx,Twitter Handle
102016807,http://www.twitter.com/jerryking99,Twitter Handle
102016869,http://www.twitter.com/mconnor1000,Twitter Handle
102016908,http://www.twitter.com/natemccord,Twitter Handle
102017208,http://www.twitter.com/mschireson,Twitter Handle
102018498,http://www.twitter.com/wwcsig,Twitter Handle
102018516,http://www.twitter.com/walkerjc,Twitter Handle
102019634,http://www.twitter.com/katonumeral5,Twitter Handle
102031073,http://www.twitter.com/henrynasella,Twitter Handle
102049375,http://www.twitter.com/davidbloom,Twitter Handle
102049458,http://www.twitter.com/reubenmunger,Twitter Handle
100995342,http://www.twitter.com/mrrobwad,Twitter Handle
100995408,http://www.twitter.com/cnakatani,Twitter Handle
100995477,http://www.twitter.com/jes5199,Twitter Handle
100995487,http://www.twitter.com/nadiayousuf,Twitter Handle
100995503,http://www.twitter.com/kwiksmith,Twitter Handle
100995509,http://www.twitter.com/deisner,Twitter Handle
100995529,http://www.twitter.com/joshto,Twitter Handle
100995607,http://www.twitter.com/jm3,Twitter Handle
100995615,http://www.twitter.com/meleechampion,Twitter Handle
100995631,http://www.twitter.com/jgsolomon,Twitter Handle
100995751,http://www.twitter.com/wilhelm_core,Twitter Handle
100995792,http://www.twitter.com/brewdente,Twitter Handle
100995865,http://www.twitter.com/willieyams,Twitter Handle
100995866,http://www.twitter.com/goalbusters,Twitter Handle
100995913,http://www.twitter.com/dominastrum,Twitter Handle
100995934,http://www.twitter.com/danielnieh,Twitter Handle
100995946,http://www.twitter.com/ccate,Twitter Handle
100996037,http://www.twitter.com/saintsorsailors,Twitter Handle
100996173,http://www.twitter.com/iamadambowser,Twitter Handle
100996316,http://www.twitter.com/belynlai,Twitter Handle
100996321,http://www.twitter.com/scttfrdmn,Twitter Handle
100996358,http://www.twitter.com/jsedmunds,Twitter Handle
100996381,http://www.twitter.com/johnynek,Twitter Handle
100996484,http://www.twitter.com/reckrt,Twitter Handle
100996524,http://www.twitter.com/pabloseuc,Twitter Handle
100996557,http://www.twitter.com/cliffweitzman,Twitter Handle
100996608,http://www.twitter.com/girishsastry,Twitter Handle
100996640,http://www.twitter.com/labonnes,Twitter Handle
100996674,http://www.twitter.com/heidirettig,Twitter Handle
100996694,http://www.twitter.com/suattop,Twitter Handle
100996705,http://www.twitter.com/socialomidia,Twitter Handle
100996750,http://www.twitter.com/alanmack4,Twitter Handle
100996968,http://www.twitter.com/flippnyc,Twitter Handle
100997077,http://www.twitter.com/peteransbacher,Twitter Handle
100997085,http://www.twitter.com/markwingerd1,Twitter Handle
100997136,http://www.twitter.com/mptotten1,Twitter Handle
100997172,http://www.twitter.com/jobosapien,Twitter Handle
100997302,http://www.twitter.com/clarkdever,Twitter Handle
100997366,http://www.twitter.com/findingjenny,Twitter Handle
100997367,http://www.twitter.com/chixadobo,Twitter Handle
100997371,http://www.twitter.com/thepjm,Twitter Handle
100997394,http://www.twitter.com/suddenlyfrugal,Twitter Handle
100997418,http://www.twitter.com/samuelaxon,Twitter Handle
100997431,http://www.twitter.com/prettymuchbryce,Twitter Handle
100997440,http://www.twitter.com/hirerob,Twitter Handle
100997459,http://www.twitter.com/yugoli,Twitter Handle
100997463,http://www.twitter.com/esmael_e,Twitter Handle
100997513,http://www.twitter.com/chinusfo,Twitter Handle
100997558,http://www.twitter.com/maboesanman,Twitter Handle
100997591,http://www.twitter.com/jcg469,Twitter Handle
100997638,http://www.twitter.com/jerrodporteur,Twitter Handle
100997679,http://www.twitter.com/legilos50,Twitter Handle
100997682,http://www.twitter.com/zgoos,Twitter Handle
100997796,http://www.twitter.com/mccorkle,Twitter Handle
100997873,http://www.twitter.com/nanxi_liu,Twitter Handle
100997982,http://www.twitter.com/jomarsevilla,Twitter Handle
100998011,http://www.twitter.com/knucklemonk,Twitter Handle
100998033,http://www.twitter.com/cjsuski,Twitter Handle
100998109,http://www.twitter.com/sairamsrini,Twitter Handle
100998173,http://www.twitter.com/tomglanz,Twitter Handle
100998278,http://www.twitter.com/composition_7,Twitter Handle
100998324,http://www.twitter.com/richardangulo,Twitter Handle
100998371,http://www.twitter.com/tomlynam,Twitter Handle
100998375,http://www.twitter.com/gchetrick,Twitter Handle
100998406,http://www.twitter.com/vadhri,Twitter Handle
100998572,http://www.twitter.com/mikeandstasia,Twitter Handle
100998611,http://www.twitter.com/yiises,Twitter Handle
100998646,http://www.twitter.com/dongumm,Twitter Handle
100998732,http://www.twitter.com/tmacris,Twitter Handle
100998740,http://www.twitter.com/timjurka,Twitter Handle
100998864,http://www.twitter.com/classical_yoey,Twitter Handle
100998883,http://www.twitter.com/jshusterman,Twitter Handle
100998894,http://www.twitter.com/mightykingdrew,Twitter Handle
100998946,http://www.twitter.com/kenmorechalfant,Twitter Handle
100998963,http://www.twitter.com/phyllisnichols,Twitter Handle
100999110,http://www.twitter.com/tlwashburn,Twitter Handle
100999136,http://www.twitter.com/richardsgeller,Twitter Handle
100999180,http://www.twitter.com/paulsimon,Twitter Handle
100999234,http://www.twitter.com/gregorychooo,Twitter Handle
100999537,http://www.twitter.com/shaopengpitt,Twitter Handle
100999577,http://www.twitter.com/posevolution,Twitter Handle
100999602,http://www.twitter.com/harris_ferrell,Twitter Handle
100999623,http://www.twitter.com/mattbilotti,Twitter Handle
100999684,http://www.twitter.com/thompulliam,Twitter Handle
100999736,http://www.twitter.com/klemmju,Twitter Handle
100999817,http://www.twitter.com/matthewreeves,Twitter Handle
100999848,http://www.twitter.com/ayscueb,Twitter Handle
100999919,http://www.twitter.com/gotryiton,Twitter Handle
101000299,http://www.twitter.com/markbrouch,Twitter Handle
101000419,http://www.twitter.com/kbattat,Twitter Handle
101000443,http://www.twitter.com/lousteaus,Twitter Handle
101000550,http://www.twitter.com/seuvarner,Twitter Handle
101000616,http://www.twitter.com/vishalkgupta,Twitter Handle
101000682,http://www.twitter.com/garrettmcmanus,Twitter Handle
101000705,http://www.twitter.com/richiemarketing,Twitter Handle
101000742,http://www.twitter.com/ryankuder,Twitter Handle
101000882,http://www.twitter.com/nsomaiya,Twitter Handle
101000942,http://www.twitter.com/nicolaskerr,Twitter Handle
101000960,http://www.twitter.com/pforsthoff,Twitter Handle
101000963,http://www.twitter.com/georgegranberry,Twitter Handle
101000968,http://www.twitter.com/leachedld,Twitter Handle
101000974,http://www.twitter.com/ybhatt,Twitter Handle
101001063,http://www.twitter.com/ji_ah,Twitter Handle
101001122,http://www.twitter.com/briandastous,Twitter Handle
101001185,http://www.twitter.com/hfischberg,Twitter Handle
101001231,http://www.twitter.com/ronzacchi,Twitter Handle
101001248,http://www.twitter.com/kma1660,Twitter Handle
101001271,http://www.twitter.com/majorhayden,Twitter Handle
101001295,http://www.twitter.com/blackbearband,Twitter Handle
101001314,http://www.twitter.com/woan,Twitter Handle
101001410,http://www.twitter.com/ralphemccoy,Twitter Handle
101001496,http://www.twitter.com/imalexalex,Twitter Handle
101001503,http://www.twitter.com/pointshound,Twitter Handle
101001504,http://www.twitter.com/btakroyd,Twitter Handle
101001513,http://www.twitter.com/carolynsbarry,Twitter Handle
101001531,http://www.twitter.com/zifanyang,Twitter Handle
101001619,http://www.twitter.com/daveroggen,Twitter Handle
101001678,http://www.twitter.com/paulbaumgart,Twitter Handle
101001724,http://www.twitter.com/iamjonchoi,Twitter Handle
101001804,http://www.twitter.com/melissadiperi,Twitter Handle
101001817,http://www.twitter.com/jaynu86,Twitter Handle
101001864,http://www.twitter.com/samliu,Twitter Handle
101001871,http://www.twitter.com/causelocal,Twitter Handle
101002045,http://www.twitter.com/griffin_cm,Twitter Handle
101002073,http://www.twitter.com/toddkedwards,Twitter Handle
101002087,http://www.twitter.com/melissarymer,Twitter Handle
101002104,http://www.twitter.com/amcpherson,Twitter Handle
101002151,http://www.twitter.com/bradmadiuk,Twitter Handle
101002226,http://www.twitter.com/loulepore,Twitter Handle
101002307,http://www.twitter.com/jaasum,Twitter Handle
